    -2.026     0.119     0.962     0.071     1.315     0.417     0.583     2.000
     0.125    -0.078     1.863    -0.774    -0.996     0.137     0.863     2.000
    -0.090    -0.668    -2.639    -1.431     0.712     0.976     0.024     1.000
    -0.950     1.693    -2.539    -1.149     1.315     0.996     0.004     1.000
    -0.305     0.414     0.762    -0.211     1.717     0.630     0.370     1.000
    -0.413     0.217    -0.338     0.540    -0.895     0.542     0.458     1.000
    -0.950    -2.538     0.862     1.760    -0.996     0.017     0.983     2.000
    -1.703    -1.947     0.262    -0.868    -0.192     0.218     0.782     2.000
     2.061    -0.078    -0.038    -0.398     0.210     0.664     0.336     1.000
    -1.488     0.906    -0.338     0.916    -0.895     0.611     0.389     1.000
    -0.090     0.020     1.462    -0.117    -0.694     0.175     0.825     2.000
     0.018    -0.964    -2.139    -1.055     1.114     0.948     0.052     1.000
    -1.058    -0.177    -0.038     0.540    -0.192     0.441     0.559     2.000
     0.340    -0.472     2.363     2.605     1.014     0.025     0.975     2.000
    -1.165     0.217    -0.438     2.229    -0.493     0.380     0.620     2.000
     0.018    -0.865     1.262    -0.117     0.913     0.200     0.800     2.000
    -1.703    -0.865     0.362    -0.023     0.110     0.298     0.702     2.000
    -0.520     0.315     0.262    -0.117    -0.091     0.558     0.442     1.000
     0.556     0.906    -0.138    -1.431    -1.900     0.766     0.234     1.000
    -2.564     1.693    -0.738     1.009    -1.397     0.770     0.230     1.000
    -0.090     0.315    -0.138     0.822     0.712     0.630     0.370     1.000
     0.771    -0.373    -0.638     0.446    -1.297     0.500     0.500     2.000
     0.448    -1.357     0.262    -0.023    -1.096     0.186     0.814     2.000
     0.878    -0.865    -1.538    -1.712     0.210     0.913     0.087     1.000
    -0.950     1.102    -0.338     0.728     0.913     0.811     0.189     1.000
    -0.090    -0.668     0.962     0.728    -0.292     0.139     0.861     2.000
    -0.735     0.512    -1.839    -0.774     0.813     0.968     0.032     1.000
    -0.197    -0.275     0.962     1.479    -1.297     0.091     0.909     2.000
     1.201     0.807    -0.438     0.822     1.014     0.811     0.189     1.000
    -0.197    -0.078     1.662     0.259     0.813     0.189     0.811     2.000
    -1.165    -0.668    -0.038    -0.962    -0.493     0.508     0.492     1.000
     0.340    -0.668     0.962     0.634     0.310     0.181     0.819     2.000
     1.309     0.020     0.362    -1.900     1.215     0.810     0.190     1.000
     0.018     0.709    -1.638     0.259    -0.996     0.895     0.105     1.000
    -0.413     1.594     0.162     0.540    -0.895     0.669     0.331     1.000
     0.018     1.594    -0.038    -0.492     0.009     0.864     0.136     1.000
    -0.305     1.397     0.162     0.446    -0.393     0.690     0.310     1.000
     0.125    -0.964     0.462    -1.055    -0.192     0.375     0.625     2.000
     0.986     0.610    -0.138    -1.149     0.612     0.861     0.139     1.000
     0.556    -0.472    -0.138     0.446     0.210     0.486     0.514     2.000
    -0.520    -0.373    -2.639    -0.398     1.516     0.976     0.024     1.000
     0.986     0.217    -0.238     0.352    -0.996     0.550     0.450     1.000
    -0.197     1.496     1.062    -1.431     0.511     0.772     0.228     1.000
    -0.413    -1.259     1.162    -1.806     0.009     0.252     0.748     2.000
     0.018     2.086     1.162    -0.305    -0.996     0.600     0.400     1.000
     0.233    -0.177     0.662    -0.774    -1.699     0.300     0.700     2.000
     0.233    -0.472    -0.038     1.103     0.712     0.418     0.582     2.000
    -1.058     0.807    -0.838     0.446    -0.091     0.821     0.179     1.000
     0.233    -0.275    -0.538    -0.023    -1.297     0.544     0.456     1.000
     0.233     1.102    -0.538    -0.586     0.310     0.900     0.100     1.000
     0.018     0.020     0.762     1.760    -0.091     0.181     0.819     2.000
     0.771     0.315    -0.038     0.446     1.616     0.736     0.264     1.000
     0.233     0.020     0.762     1.854    -0.895     0.135     0.865     2.000
    -1.381     0.709    -2.239     1.103     0.813     0.953     0.047     1.000
    -2.241    -0.078    -0.738     0.822    -0.594     0.560     0.440     1.000
     2.707    -0.570    -0.538    -0.492    -1.498     0.565     0.435     1.000
     1.093     0.610     1.062     2.136     1.215     0.271     0.729     2.000
     0.233    -1.160    -1.538     0.728    -2.302     0.451     0.549     2.000
    -0.520     0.807     0.162    -0.586     0.310     0.757     0.243     1.000
    -0.628     0.610    -0.438    -0.305     0.612     0.834     0.166     1.000
     0.771    -1.160     1.462     2.042     0.411     0.042     0.958     2.000
    -0.843     0.709     0.462     1.103    -0.594     0.369     0.631     2.000
    -0.197    -0.865     1.062    -0.962    -0.895     0.190     0.810     2.000
     0.771     1.102    -0.838    -1.900     0.511     0.966     0.034     1.000
    -1.058    -1.062     1.162     1.291     0.110     0.072     0.928     2.000
     0.340    -0.078     0.362    -0.492    -1.096     0.416     0.584     2.000
     1.201    -1.455     0.862    -0.398    -0.996     0.125     0.875     2.000
     0.986    -0.275    -0.338    -1.712    -1.096     0.724     0.276     1.000
     0.448     0.610     1.462     1.666    -1.900     0.079     0.921     2.000
    -1.918     3.267    -1.138    -0.023     1.114     0.989     0.011     1.000
    -0.305     0.906    -0.438    -1.431    -0.091     0.899     0.101     1.000
    -0.843    -1.160    -1.138     1.291    -0.393     0.438     0.562     2.000
    -0.090     0.906    -0.738     0.071     1.516     0.915     0.085     1.000
    -0.520    -1.652     0.762    -0.868     0.612     0.229     0.771     2.000
    -1.918    -0.177    -0.338    -1.055     1.616     0.831     0.169     1.000
     0.125     1.004     0.262     0.165     2.320     0.835     0.165     1.000
    -1.381    -2.242     2.363     1.291    -0.493     0.006     0.994     2.000
    -1.058     0.709     0.562    -0.117     0.210     0.574     0.426     1.000
     0.878     0.906     0.062    -0.586     2.721     0.914     0.086     1.000
     0.448    -0.767     0.862     1.197     0.913     0.179     0.821     2.000
    -0.735    -0.177     0.062     1.103     2.219     0.581     0.419     1.000
     0.771     2.283    -0.638     1.197     0.612     0.922     0.078     1.000
     0.878    -0.668     1.062     0.352     0.310     0.192     0.808     2.000
     0.233     0.119     0.062    -0.774     1.415     0.783     0.217     1.000
     1.739    -0.177     0.562     0.446     1.114     0.457     0.543     2.000
     0.556     0.217     0.262    -0.398    -0.192     0.581     0.419     1.000
     1.093     1.693     0.162    -2.369     0.009     0.940     0.060     1.000
    -0.197    -0.767     0.262     0.446    -0.393     0.265     0.735     2.000
    -0.628    -0.177    -1.438     0.916     1.315     0.852     0.148     1.000
     1.739    -0.275     0.462     0.446    -0.493     0.316     0.684     2.000
     0.340    -0.865    -1.138     0.259     0.210     0.697     0.303     1.000
    -0.843    -2.144    -0.038     0.165    -1.297     0.117     0.883     2.000
    -0.413    -0.177    -0.038     0.540     1.415     0.607     0.393     1.000
    -1.596    -2.144    -0.338    -0.586     1.315     0.423     0.577     2.000
     0.340    -0.177    -1.438    -1.243    -0.996     0.883     0.117     1.000
     0.340    -0.767     1.762     0.165    -1.196     0.056     0.944     2.000
     1.093     0.512    -0.238    -0.680     0.813     0.845     0.155     1.000
     0.340    -0.177    -1.839     0.634    -0.192     0.859     0.141     1.000
     0.878    -0.668    -1.038    -1.337    -0.091     0.836     0.164     1.000
    -0.520    -0.668     0.862     1.572     0.712     0.144     0.856     2.000
    -0.520    -0.078     0.662     1.385     1.014     0.295     0.705     2.000
    -0.090     0.807    -0.638    -0.868    -0.895     0.849     0.151     1.000
     1.954     0.119     0.362     1.385    -2.201     0.182     0.818     2.000
    -0.090    -0.570     0.962    -1.337     0.813     0.444     0.556     2.000
     0.448    -0.177     0.362    -0.211    -1.297     0.346     0.654     2.000
    -1.058     1.988    -0.738    -0.023     0.110     0.935     0.065     1.000
     0.448    -1.357     0.662     0.916    -1.196     0.079     0.921     2.000
     1.631    -0.275    -0.638     0.634     0.110     0.643     0.357     1.000
    -0.197    -0.472    -0.138    -1.337    -0.091     0.671     0.329     1.000
     1.309    -0.570     0.762    -0.586     1.415     0.482     0.518     2.000
    -0.735     2.283    -1.038    -0.117    -0.091     0.962     0.038     1.000
    -0.735    -0.472    -0.738     0.634    -0.594     0.530     0.470     1.000
    -0.628    -0.767    -0.838     1.291    -0.292     0.445     0.555     2.000
    -1.488    -0.964    -0.438    -0.492    -0.192     0.525     0.475     1.000
